"triad_id";"llm_id";"question_id";"subject";"predicate";"object";"rdf_candidate";"source_id";"source_location";"evidence_text";"evidence_type";"confidence";"expert_validation_required";"candidate_status";"notes"
"LLM_3_ALC_02_011";"LLM_3";"ALC_02";"Bioreactor";"hasDesignRequirement";"Cleanability";":Bioreactor :hasDesignRequirement :Cleanability .";"SRC-003";"fragmento 4 (scan parcial)";"The need for equipment designs that are both cleanable and sterilizable.";"Explícita";"Media";"Sí";"CANDIDATE";"Parcialmente soportada — fragmento de scan parcial ASME BPE-2022. Soporte: SRC-003 (EV23)"
"LLM_3_ALC_02_012";"LLM_3";"ALC_02";"Bioreactor";"hasDesignRequirement";"Sterilizability";":Bioreactor :hasDesignRequirement :Sterilizability .";"SRC-003";"fragmento 4 (scan parcial)";"The need for equipment designs that are both cleanable and sterilizable.";"Explícita";"Media";"Sí";"CANDIDATE";"Parcialmente soportada — fragmento de scan parcial ASME BPE-2022. Soporte: SRC-003 (EV23)"
"LLM_3_ALC_02_013";"LLM_3";"ALC_02";"ShakeFlask";"lacksCapability";"RealTimeProcessMonitoring";":ShakeFlask :lacksCapability :RealTimeProcessMonitoring .";"SRC-005";"Abstract";"In contrast to instrumented bioreactors, reliable options for non-invasive, time-resolved monitoring of the culture status in shake flasks are lacking.";"Explícita";"Alta";"No";"CANDIDATE";"Soporte: SRC-005 (EV06)"
"LLM_3_ALC_02_014";"LLM_3";"ALC_02";"ShakeFlask";"lacksCapability";"ControllableGasLiquidMassTransfer";":ShakeFlask :lacksCapability :ControllableGasLiquidMassTransfer .";"SRC-007";"sección de discusión";"The gas-liquid mass transfer can be determined and controlled much easier and in a more reliable manner [in stirred tank reactors].";"Explícita";"Alta";"No";"CANDIDATE";"Soporte: SRC-007 (EV21)"
"LLM_3_ALC_02_015";"LLM_3";"ALC_02";"ShakeFlask";"hasLimitation";"LowGasLiquidMassTransfer";":ShakeFlask :hasLimitation :LowGasLiquidMassTransfer .";"SRC-007";"Abstract";"The limited gas-liquid mass transfer capacities—resulting from practical operation limits regarding shaking frequency and filling volumes—are a major drawback [of shake flasks].";"Explícita";"Alta";"No";"CANDIDATE";"Soporte: SRC-007 (EV20)"
"LLM_3_ALC_02_016";"LLM_3";"ALC_02";"StirredTankBioreactor";"achievesOTR";"100-150 mmol/L/h";":StirredTankBioreactor :achievesOTR ""100-150 mmol/L/h""";"SRC-007";"sección discusión comparativa";"Whereas, in stirred tank reactors OTRs of 100–150 mmol/L/h can be achieved on production relevant scales.";"Explícita";"Alta";"No";"CANDIDATE";"Soporte: SRC-007 (EV19)"
"LLM_3_ALC_02_017";"LLM_3";"ALC_02";"BioLectorXT";"rdf:type";"MicroBioreactor";":BioLectorXT rdf:type :MicroBioreactor .";"SRC-002";"descripción del producto";"High-throughput microbioreactor enables real-time evaluation of biomass, fluorescence, pH, dissolved oxygen in the liquid phase (DO), and other key cultivation parameters.";"Explícita";"Alta";"No";"CANDIDATE";"Soporte: SRC-002 (EV07)"
"LLM_3_ALC_02_018";"LLM_3";"ALC_02";"BioLectorXT";"hasWorkingVolume";"800-2400 µL";":BioLectorXT :hasWorkingVolume ""800-2400 µL""";"SRC-002";"sección características (módulo microfluídico)";"Small working volume (800 – 2400 μL).";"Explícita";"Alta";"No";"CANDIDATE";"Soporte: SRC-002 (EV10)"
"LLM_3_ALC_02_019";"LLM_3";"ALC_02";"BioLectorXT";"hasSensor";"BiomassSensor";":BioLectorXT :hasSensor :BiomassSensor .";"SRC-002";"descripción del producto";"High-throughput microbioreactor enables real-time evaluation of biomass, fluorescence, pH, dissolved oxygen in the liquid phase (DO), and other key cultivation parameters. / Disposable 48 well MTPs enable online measurement of biomass, fluorescences, pH and DO.";"Explícita";"Alta";"No";"CANDIDATE";"Soporte: SRC-002 (EV07)"
"LLM_3_ALC_02_020";"LLM_3";"ALC_02";"BioLectorXT";"hasSensor";"pHSensor";":BioLectorXT :hasSensor :pHSensor .";"SRC-002";"descripción del producto";"Disposable 48 well MTPs enable online measurement of biomass, fluorescences, pH and DO.";"Explícita";"Alta";"No";"CANDIDATE";"Soporte: SRC-002 (EV07)"
"LLM_3_ALC_02_021";"LLM_3";"ALC_02";"BioLectorXT";"hasSensor";"DissolvedOxygenSensor";":BioLectorXT :hasSensor :DissolvedOxygenSensor .";"SRC-002";"descripción del producto";"Disposable 48 well MTPs enable online measurement of biomass, fluorescences, pH and DO.";"Explícita";"Alta";"No";"CANDIDATE";"Soporte: SRC-002 (EV07)"
"LLM_3_ALC_02_022";"LLM_3";"ALC_02";"BioLectorXT";"hasSensor";"FluorescenceSensor";":BioLectorXT :hasSensor :FluorescenceSensor .";"SRC-002";"descripción del producto";"High-throughput microbioreactor enables real-time evaluation of biomass, fluorescence, pH, dissolved oxygen in the liquid phase (DO), and other key cultivation parameters.";"Explícita";"Alta";"No";"CANDIDATE";"Soporte: SRC-002 (EV07)"
"LLM_3_ALC_02_023";"LLM_3";"ALC_02";"BioLectorXT";"hasActuator";"pHController";":BioLectorXT :hasActuator :pHController .";"SRC-002";"sección características";"Flexible process control of pH, shaking, temperature and gassing.";"Explícita";"Alta";"No";"CANDIDATE";"Soporte: SRC-002 (EV08)"
"LLM_3_ALC_02_024";"LLM_3";"ALC_02";"BioLectorXT";"hasActuator";"TemperatureController";":BioLectorXT :hasActuator :TemperatureController .";"SRC-002";"sección características";"Flexible process control of pH, shaking, temperature and gassing.";"Explícita";"Alta";"No";"CANDIDATE";"Soporte: SRC-002 (EV08)"
"LLM_3_ALC_02_025";"LLM_3";"ALC_02";"BioLectorXT";"hasActuator";"GasController";":BioLectorXT :hasActuator :GasController .";"SRC-002";"sección características";"Flexible process control of pH, shaking, temperature and gassing. / Actively regulated O2 or CO2 concentration of ingoing gas can be raised to ≤ 100 % or ≤ 12 %, respectively.";"Explícita";"Alta";"No";"CANDIDATE";"Soporte: SRC-002 (EV08, EV09)"
"LLM_3_ALC_02_026";"LLM_3";"ALC_02";"BioLectorXT";"hasGasControlRange";"O2: 0-100%";":BioLectorXT :hasGasControlRange ""O2: 0-100%""";"SRC-002";"sección características";"Actively regulated O2 or CO2 concentration of ingoing gas can be raised to ≤ 100 % or ≤ 12 %, respectively.";"Explícita";"Alta";"No";"CANDIDATE";"Soporte: SRC-002 (EV09)"
"LLM_3_ALC_02_027";"LLM_3";"ALC_02";"BioLectorXT";"hasGasControlRange";"CO2: 0-12%";":BioLectorXT :hasGasControlRange ""CO2: 0-12%""";"SRC-002";"sección características";"Actively regulated O2 or CO2 concentration of ingoing gas can be raised to ≤ 100 % or ≤ 12 %, respectively.";"Explícita";"Alta";"No";"CANDIDATE";"Soporte: SRC-002 (EV09)"
"LLM_3_ALC_02_028";"LLM_3";"ALC_02";"BioLectorXT";"supportsOperationMode";"FedBatchMode";":BioLectorXT :supportsOperationMode :FedBatchMode .";"SRC-002";"sección características";"Fully customizable and freely combinable actively regulated feeding strategies (batch, fed-batch, bolus, continuous).";"Explícita";"Alta";"No";"CANDIDATE";"Soporte: SRC-002 (EV11)"
"LLM_3_ALC_02_029";"LLM_3";"ALC_02";"BioLectorXT";"supportsOrganismType";"AerobicOrganism";":BioLectorXT :supportsOrganismType :AerobicOrganism .";"SRC-002";"descripción del producto";"High-throughput microbioreactor enables real-time evaluation [...] for aerobes and anaerobes.";"Explícita";"Alta";"No";"CANDIDATE";"Soporte: SRC-002 (EV24)"
"LLM_3_ALC_02_030";"LLM_3";"ALC_02";"BioLectorXT";"supportsOrganismType";"AnaerobicOrganism";":BioLectorXT :supportsOrganismType :AnaerobicOrganism .";"SRC-002";"descripción del producto";"High-throughput microbioreactor enables real-time evaluation [...] for aerobes and anaerobes.";"Explícita";"Alta";"No";"CANDIDATE";"Soporte: SRC-002 (EV24)"
"LLM_3_ALC_02_031";"LLM_3";"ALC_02";"SartoriusBIOSTATB_5L";"rdf:type";"StirredTankBioreactor";":SartoriusBIOSTATB_5L rdf:type :StirredTankBioreactor .";"SRC-006";"descripción del equipo";"It is a fermenter / bioreactor specifically designed to accommodate the requirements of process optimization and characterization in the food, biotech and biopharmaceutical industry.";"Explícita";"Alta";"No";"CANDIDATE";"Soporte: SRC-006 (EV25)"
"LLM_3_ALC_02_032";"LLM_3";"ALC_02";"SartoriusBIOSTATB_5L";"hasWorkingVolume";"0.6-5 L";":SartoriusBIOSTATB_5L :hasWorkingVolume ""0.6-5 L""";"SRC-006";"tabla de especificaciones técnicas";"Working volume: 2L (0.4-2L); 5L (0.6-5L); 10L (1.5-10L)";"Explícita";"Alta";"Sí";"CANDIDATE";"Soportada — verificar con manual oficial Sartorius. Soporte: SRC-006 (EV12)"
"LLM_3_ALC_02_033";"LLM_3";"ALC_02";"SartoriusBIOSTATB_10L";"hasWorkingVolume";"1.5-10 L";":SartoriusBIOSTATB_10L :hasWorkingVolume ""1.5-10 L""";"SRC-006";"tabla de especificaciones técnicas";"Working volume: 2L (0.4-2L); 5L (0.6-5L); 10L (1.5-10L)";"Explícita";"Alta";"Sí";"CANDIDATE";"Soportada — verificar con manual oficial Sartorius. Soporte: SRC-006 (EV12)"
"LLM_3_ALC_02_034";"LLM_3";"ALC_02";"SartoriusBIOSTATB_5L";"hasAgitationRange";"20-1500 rpm";":SartoriusBIOSTATB_5L :hasAgitationRange ""20-1500 rpm""";"SRC-006";"tabla de especificaciones técnicas";"Permitted stirring speed: 5L (20-1500rpm); 10L (20-800rpm)";"Explícita";"Alta";"Sí";"CANDIDATE";"Soportada — verificar con manual oficial Sartorius. Soporte: SRC-006 (EV15)"
"LLM_3_ALC_02_035";"LLM_3";"ALC_02";"SartoriusBIOSTATB_10L";"hasAgitationRange";"20-800 rpm";":SartoriusBIOSTATB_10L :hasAgitationRange ""20-800 rpm""";"SRC-006";"tabla de especificaciones técnicas";"Permitted stirring speed: 5L (20-1500rpm); 10L (20-800rpm)";"Explícita";"Alta";"Sí";"CANDIDATE";"Soportada — verificar con manual oficial Sartorius. Soporte: SRC-006 (EV15)"
"LLM_3_ALC_02_036";"LLM_3";"ALC_02";"SartoriusBIOSTATB";"hasTemperatureControlRange";"0-80 °C";":SartoriusBIOSTATB :hasTemperatureControlRange ""0-80 °C""";"SRC-006";"tabla de especificaciones técnicas";"Temperature control: 0 – 80 °C";"Explícita";"Alta";"Sí";"CANDIDATE";"Soportada — verificar con manual oficial Sartorius. Soporte: SRC-006 (EV14)"
"LLM_3_ALC_02_037";"LLM_3";"ALC_02";"SartoriusBIOSTATB";"hasSensor";"pHSensor";":SartoriusBIOSTATB :hasSensor :pHSensor .";"SRC-006";"tabla de especificaciones técnicas";"Sensors: pH, pO2, Temperature, Foam, Level, Substrate";"Explícita";"Alta";"Sí";"CANDIDATE";"Soportada — verificar con manual oficial Sartorius. Soporte: SRC-006 (EV13)"
"LLM_3_ALC_02_038";"LLM_3";"ALC_02";"SartoriusBIOSTATB";"hasSensor";"pO2Sensor";":SartoriusBIOSTATB :hasSensor :pO2Sensor .";"SRC-006";"tabla de especificaciones técnicas";"Sensors: pH, pO2, Temperature, Foam, Level, Substrate";"Explícita";"Alta";"Sí";"CANDIDATE";"Soportada — verificar con manual oficial Sartorius. Soporte: SRC-006 (EV13)"
"LLM_3_ALC_02_039";"LLM_3";"ALC_02";"SartoriusBIOSTATB";"hasSensor";"TemperatureSensor";":SartoriusBIOSTATB :hasSensor :TemperatureSensor .";"SRC-006";"tabla de especificaciones técnicas";"Sensors: pH, pO2, Temperature, Foam, Level, Substrate";"Explícita";"Alta";"Sí";"CANDIDATE";"Soportada — verificar con manual oficial Sartorius. Soporte: SRC-006 (EV13)"
"LLM_3_ALC_02_040";"LLM_3";"ALC_02";"SartoriusBIOSTATB";"hasSensor";"FoamSensor";":SartoriusBIOSTATB :hasSensor :FoamSensor .";"SRC-006";"tabla de especificaciones técnicas";"Sensors: pH, pO2, Temperature, Foam, Level, Substrate";"Explícita";"Alta";"Sí";"CANDIDATE";"Soportada — verificar con manual oficial Sartorius. Soporte: SRC-006 (EV13)"
"LLM_3_ALC_02_041";"LLM_3";"ALC_02";"SartoriusBIOSTATB";"hasSensor";"LevelSensor";":SartoriusBIOSTATB :hasSensor :LevelSensor .";"SRC-006";"tabla de especificaciones técnicas";"Sensors: pH, pO2, Temperature, Foam, Level, Substrate";"Explícita";"Alta";"Sí";"CANDIDATE";"Soportada — verificar con manual oficial Sartorius. Soporte: SRC-006 (EV13)"
"LLM_3_ALC_02_042";"LLM_3";"ALC_02";"SartoriusBIOSTATB";"hasSensor";"SubstrateSensor";":SartoriusBIOSTATB :hasSensor :SubstrateSensor .";"SRC-006";"tabla de especificaciones técnicas";"Sensors: pH, pO2, Temperature, Foam, Level, Substrate";"Explícita";"Alta";"Sí";"CANDIDATE";"Soportada — verificar con manual oficial Sartorius. Soporte: SRC-006 (EV13)"
"LLM_3_ALC_02_043";"LLM_3";"ALC_02";"SartoriusBIOSTATB";"hasComponent";"PorousSparger";":SartoriusBIOSTATB :hasComponent :PorousSparger .";"SRC-006";"tabla de especificaciones técnicas";"Gas spargers: Porous sparger / L-type sparger";"Explícita";"Alta";"Sí";"CANDIDATE";"Soportada — verificar con manual oficial Sartorius. Soporte: SRC-006 (EV17)"
"LLM_3_ALC_02_044";"LLM_3";"ALC_02";"SartoriusBIOSTATB";"hasComponent";"LTypeSparger";":SartoriusBIOSTATB :hasComponent :LTypeSparger .";"SRC-006";"tabla de especificaciones técnicas";"Gas spargers: Porous sparger / L-type sparger";"Explícita";"Alta";"Sí";"CANDIDATE";"Soportada — verificar con manual oficial Sartorius. Soporte: SRC-006 (EV17)"
"LLM_3_ALC_02_045";"LLM_3";"ALC_02";"SartoriusBIOSTATB";"hasGasSupply";"N2";":SartoriusBIOSTATB :hasGasSupply :N2 .";"SRC-006";"tabla de especificaciones técnicas";"Gas flow: air, O2, CO2*, N2 (max. total flow rate 20 lpm)";"Explícita";"Alta";"Sí";"CANDIDATE";"Soportada — verificar con manual oficial Sartorius. Relevante para control anaeróbico. Soporte: SRC-006 (EV18)"
"LLM_3_ALC_02_046";"LLM_3";"ALC_02";"SartoriusBIOSTATB";"hasMaxGasFlowRate";"20 lpm";":SartoriusBIOSTATB :hasMaxGasFlowRate ""20 lpm""";"SRC-006";"tabla de especificaciones técnicas";"Gas flow: air, O2, CO2*, N2 (max. total flow rate 20 lpm)";"Explícita";"Alta";"Sí";"CANDIDATE";"Soportada — verificar con manual oficial Sartorius. Soporte: SRC-006 (EV18)"
"LLM_3_ALC_02_047";"LLM_3";"ALC_02";"SartoriusBIOSTATB";"enablesSterilization";"SteamInPlaceProcess";":SartoriusBIOSTATB :enablesSterilization :SteamInPlaceProcess .";"SRC-006";"tabla de especificaciones técnicas";"Culture vessel design: -1 to + 2.5 barg @ 150 °C";"Inferida";"Media";"Sí";"CANDIDATE";"Parcialmente soportada — inferida; el corpus no usa el término SIP explícitamente. La capacidad SIP se infiere del rango de presión/temperatura. Soporte: SRC-006 (EV16)"
"LLM_3_ALC_02_048";"LLM_3";"ALC_02";"SartoriusBIOSTATB";"conformsTo";"ASME_BPE_2022";":SartoriusBIOSTATB :conformsTo :ASME_BPE_2022 .";"SRC-003";"descripción oficial ASME";"The ASME BPE Standard standardizes specifications for the design and construction of new fluid processing equipment used in industries that require a defined level of purity and bioburden control.";"Inferida";"Media";"Sí";"CANDIDATE";"Requiere validación experta — el corpus no vincula explícitamente BIOSTAT B con ASME BPE. Soporte: SRC-003 (EV22)"
