"triad_id";"llm_id";"question_id";"subject";"predicate";"object";"rdf_candidate";"source_id";"source_location";"evidence_text";"evidence_type";"confidence";"expert_validation_required";"candidate_status";"notes"
"LLM_3_ALC_04_011";"LLM_3";"ALC_04";":BioLectorXT";":hasSensor";":DissolvedOxygenSensor";":BioLectorXT :hasSensor :DissolvedOxygenSensor .";"SRC-001, SRC-006";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Sensor óptico Pst3 / RF; measurement of dissolved oxygen DO (RF)";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_012";"LLM_3";"ALC_04";":BioLectorXT";":hasSensor";":TemperatureSensor";":BioLectorXT :hasSensor :TemperatureSensor .";"SRC-002";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"controls the shaking speed and the temperature (implica sensor)";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Parcialmente soportada (inferida de la existencia de control)"
"LLM_3_ALC_04_013";"LLM_3";"ALC_04";":BioLectorXT";":hasSensor";":BiomassSensor";":BioLectorXT :hasSensor :BiomassSensor .";"SRC-001, SRC-006";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"real-time evaluation of biomass; Online monitoring of biomass (gain 3)";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_014";"LLM_3";"ALC_04";":Sartorius5L";":hasSensor";":pHSensor";":Sartorius5L :hasSensor :pHSensor .";"SRC-004";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Sensors: pH...";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_015";"LLM_3";"ALC_04";":Sartorius5L";":hasSensor";":DissolvedOxygenSensor";":Sartorius5L :hasSensor :DissolvedOxygenSensor .";"SRC-004";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Sensors: ...pO2...";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_016";"LLM_3";"ALC_04";":Sartorius5L";":hasSensor";":TemperatureSensor";":Sartorius5L :hasSensor :TemperatureSensor .";"SRC-004";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Sensors: ...Temperature...";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_017";"LLM_3";"ALC_04";":Sartorius5L";":hasSensor";":FoamSensor";":Sartorius5L :hasSensor :FoamSensor .";"SRC-004";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Sensors: ...Foam...";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_018";"LLM_3";"ALC_04";":Sartorius5L";":hasSensor";":LevelSensor";":Sartorius5L :hasSensor :LevelSensor .";"SRC-004";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Sensors: ...Level...";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_019";"LLM_3";"ALC_04";":Sartorius10L";":hasSensor";":pHSensor";":Sartorius10L :hasSensor :pHSensor .";"SRC-004";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Mismas especificaciones que Sartorius 5 L en la ficha técnica";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_020";"LLM_3";"ALC_04";":Sartorius10L";":hasSensor";":DissolvedOxygenSensor";":Sartorius10L :hasSensor :DissolvedOxygenSensor .";"SRC-004";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Mismas especificaciones que Sartorius 5 L";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_021";"LLM_3";"ALC_04";":Sartorius10L";":hasSensor";":TemperatureSensor";":Sartorius10L :hasSensor :TemperatureSensor .";"SRC-004";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Mismas especificaciones que Sartorius 5 L";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_022";"LLM_3";"ALC_04";":Sartorius10L";":hasSensor";":FoamSensor";":Sartorius10L :hasSensor :FoamSensor .";"SRC-004";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Mismas especificaciones que Sartorius 5 L";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_023";"LLM_3";"ALC_04";":BioLectorXT";":hasActuator";":AgitationSystem";":BioLectorXT :hasActuator :AgitationSystem .";"SRC-002";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"The system controls the shaking speed";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_024";"LLM_3";"ALC_04";":BioLectorXT";":hasActuator";":GassingSystem";":BioLectorXT :hasActuator :GassingSystem .";"SRC-001";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Gassing with O2 within a range of 1%–100% and with CO2 within 1%–12%";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_025";"LLM_3";"ALC_04";":BioLectorXT";":hasActuator";":TemperatureControlSystem";":BioLectorXT :hasActuator :TemperatureControlSystem .";"SRC-002";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"controls...the temperature inside the cultivation chamber";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_026";"LLM_3";"ALC_04";":BioLectorXT";":hasActuator";":MicrofluidicModule";":BioLectorXT :hasActuator :MicrofluidicModule .";"SRC-002";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"The microfluidics (MF) module...pH-controlled fed-batch cultivations";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada (módulo opcional)"
"LLM_3_ALC_04_027";"LLM_3";"ALC_04";":Sartorius5L";":hasActuator";":AgitationSystem";":Sartorius5L :hasActuator :AgitationSystem .";"SRC-004";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Permitted stirring speed: 5L (20-1500rpm)";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_028";"LLM_3";"ALC_04";":Sartorius5L";":hasActuator";":GassingSystem";":Sartorius5L :hasActuator :GassingSystem .";"SRC-004";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Gas flow: air, O2, CO2*, N2 (max. total flow rate 20 lpm)";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_029";"LLM_3";"ALC_04";":Sartorius5L";":hasActuator";":TemperatureControlSystem";":Sartorius5L :hasActuator :TemperatureControlSystem .";"SRC-004";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Temperature control: 0 – 80 °C";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_030";"LLM_3";"ALC_04";":Sartorius5L";":hasActuator";":PeristalticPump";":Sartorius5L :hasActuator :PeristalticPump .";"SRC-003";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Mencionado para pH y espuma";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Parcialmente soportada"
"LLM_3_ALC_04_031";"LLM_3";"ALC_04";":Sartorius10L";":hasActuator";":AgitationSystem";":Sartorius10L :hasActuator :AgitationSystem .";"SRC-004";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Permitted stirring speed: 10L (20-800rpm)";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_032";"LLM_3";"ALC_04";":Sartorius10L";":hasActuator";":GassingSystem";":Sartorius10L :hasActuator :GassingSystem .";"SRC-004";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Misma ficha técnica que 5 L";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_033";"LLM_3";"ALC_04";":Sartorius10L";":hasActuator";":TemperatureControlSystem";":Sartorius10L :hasActuator :TemperatureControlSystem .";"SRC-004";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Temperature control: 0 – 80 °C";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_034";"LLM_3";"ALC_04";":BioLectorXT";":hasControlSystem";":BioLectionSoftware";":BioLectorXT :hasControlSystem :BioLectionSoftware .";"SRC-001";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Intuitive user interface; Free programming of all control parameters";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_035";"LLM_3";"ALC_04";":Sartorius5L";":hasControlSystem";":DCU_ControlUnit";":Sartorius5L :hasControlSystem :DCU_ControlUnit .";"SRC-003, SRC-010";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Biostat® B-DCU Digital Control Unit con control en cascada";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_036";"LLM_3";"ALC_04";":Sartorius10L";":hasControlSystem";":DCU_ControlUnit";":Sartorius10L :hasControlSystem :DCU_ControlUnit .";"SRC-003, SRC-010";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Misma unidad de control";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_037";"LLM_3";"ALC_04";":BioLectorXT";":operatesInMode";":BatchMode";":BioLectorXT :operatesInMode :BatchMode .";"SRC-001";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Mención de batch";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_038";"LLM_3";"ALC_04";":BioLectorXT";":operatesInMode";":FedBatchMode";":BioLectorXT :operatesInMode :FedBatchMode .";"SRC-001, SRC-006";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"ANAEROBIC FED-BATCH FERMENTATIONS; cultivaciones fed-batch documentadas";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_039";"LLM_3";"ALC_04";":Sartorius5L";":operatesInMode";":BatchMode";":Sartorius5L :operatesInMode :BatchMode .";"SRC-003";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"batch, fed-batch, continuous or perfusion mode";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_040";"LLM_3";"ALC_04";":Sartorius5L";":operatesInMode";":FedBatchMode";":Sartorius5L :operatesInMode :FedBatchMode .";"SRC-003";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Ídem";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_041";"LLM_3";"ALC_04";":Sartorius5L";":operatesInMode";":ContinuousMode";":Sartorius5L :operatesInMode :ContinuousMode .";"SRC-003";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Ídem";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_042";"LLM_3";"ALC_04";":Sartorius5L";":operatesInMode";":PerfusionMode";":Sartorius5L :operatesInMode :PerfusionMode .";"SRC-003";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Ídem";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_043";"LLM_3";"ALC_04";":Sartorius10L";":operatesInMode";":BatchMode";":Sartorius10L :operatesInMode :BatchMode .";"SRC-003";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Misma especificación que Sartorius 5 L";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_044";"LLM_3";"ALC_04";":Sartorius10L";":operatesInMode";":FedBatchMode";":Sartorius10L :operatesInMode :FedBatchMode .";"SRC-003";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Ídem";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_045";"LLM_3";"ALC_04";":pH";"rdf:type";":ScaleIndependentParameter";":pH rdf:type :ScaleIndependentParameter .";"SRC-012";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"maintaining constant scale-independent parameters such as pH";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_046";"LLM_3";"ALC_04";":Temperature";"rdf:type";":ScaleIndependentParameter";":Temperature rdf:type :ScaleIndependentParameter .";"SRC-012";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"...temperature...";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_047";"LLM_3";"ALC_04";":DissolvedOxygen";"rdf:type";":ScaleIndependentParameter";":DissolvedOxygen rdf:type :ScaleIndependentParameter .";"SRC-012";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"...and dissolved oxygen (DO)";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_048";"LLM_3";"ALC_04";":AgitationSpeed";"rdf:type";":ScaleDependentParameter";":AgitationSpeed rdf:type :ScaleDependentParameter .";"SRC-012";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"impeller agitation...adjusted on the basis of multiple normalized engineering parameters";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_049";"LLM_3";"ALC_04";":GasFlowRate";"rdf:type";":ScaleDependentParameter";":GasFlowRate rdf:type :ScaleDependentParameter .";"SRC-012";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"...and gas flow rates are adjusted...";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Soportada"
"LLM_3_ALC_04_050";"LLM_3";"ALC_04";":CultureVessel";"rdf:type";":Continuant";":CultureVessel rdf:type :Continuant .";"SRC-009";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Patrón BFO: entidades materiales son continuants";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Parcialmente soportada (requiere validación ontológica)"
"LLM_3_ALC_04_051";"LLM_3";"ALC_04";":Sensor";"rdf:type";":Continuant";":Sensor rdf:type :Continuant .";"SRC-009";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Patrón BFO: entidades materiales son continuants";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Parcialmente soportada (requiere validación ontológica)"
"LLM_3_ALC_04_052";"LLM_3";"ALC_04";":CultivationProcess";"rdf:type";":Occurrent";":CultivationProcess rdf:type :Occurrent .";"SRC-009";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"Patrón BFO: procesos son occurrents";"Explícita";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT";"No";"CANDIDATE";"Estado: Parcialmente soportada (requiere validación ontológica)"
