"triad_id";"llm_id";"question_id";"subject";"predicate";"object";"rdf_candidate";"source_id";"source_location";"evidence_text";"evidence_type";"confidence";"expert_validation_required";"candidate_status";"notes"
"LLM_3_ALC_07_011";"LLM_3";"ALC_07";"SartoriusBioreactor10L";"hasSensor";"pHSensor";":SartoriusBioreactor10L :hasSensor :pHSensor .";"SRC-005";"Technical features and specifications";"Sensors: pH, pO2, Temperature, Foam, Level, Substrate";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_012";"LLM_3";"ALC_07";"SartoriusBioreactor10L";"hasSensor";"DOSensor";":SartoriusBioreactor10L :hasSensor :DOSensor .";"SRC-005";"Technical features and specifications";"Sensors: pH, pO2, Temperature, Foam, Level, Substrate";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_013";"LLM_3";"ALC_07";"SartoriusBioreactor10L";"hasSensor";"TemperatureSensor";":SartoriusBioreactor10L :hasSensor :TemperatureSensor .";"SRC-005";"Technical features and specifications";"Sensors: pH, pO2, Temperature, Foam, Level, Substrate";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_014";"LLM_3";"ALC_07";"SartoriusBioreactor10L";"hasSensor";"FoamSensor";":SartoriusBioreactor10L :hasSensor :FoamSensor .";"SRC-005";"Technical features and specifications";"Sensors: pH, pO2, Temperature, Foam, Level, Substrate";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_015";"LLM_3";"ALC_07";"SartoriusBioreactor10L";"hasSensor";"LevelSensor";":SartoriusBioreactor10L :hasSensor :LevelSensor .";"SRC-005";"Technical features and specifications";"Sensors: pH, pO2, Temperature, Foam, Level, Substrate";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_016";"LLM_3";"ALC_07";"pHSensor";"observes";"pH";":pHSensor :observes :pH .";"SRC-001; SRC-005; SRC-006";"Página principal BioLector XT; Technical features; W3C SSN/SOSA";"Disposable 48 well MTPs enable online measurement of biomass, fluorescences, pH and DO";"Explícita";"Alta";"No";"CANDIDATE";"Alineación con propiedad sosa:observes del estándar W3C SSN/SOSA"
"LLM_3_ALC_07_017";"LLM_3";"ALC_07";"DOSensor";"observes";"DissolvedOxygen";":DOSensor :observes :DissolvedOxygen .";"SRC-001; SRC-005; SRC-006";"Página principal BioLector XT; Technical features; W3C SSN/SOSA";"Disposable 48 well MTPs enable online measurement of biomass, fluorescences, pH and DO";"Explícita";"Alta";"No";"CANDIDATE";"Alineación con propiedad sosa:observes del estándar W3C SSN/SOSA"
"LLM_3_ALC_07_018";"LLM_3";"ALC_07";"BiomassSensor";"observes";"Biomass";":BiomassSensor :observes :Biomass .";"SRC-001; SRC-006";"Página principal BioLector XT; W3C SSN/SOSA";"Disposable 48 well MTPs enable online measurement of biomass, fluorescences, pH and DO";"Explícita";"Alta";"No";"CANDIDATE";"Alineación con propiedad sosa:observes del estándar W3C SSN/SOSA"
"LLM_3_ALC_07_019";"LLM_3";"ALC_07";"TemperatureSensor";"observes";"Temperature";":TemperatureSensor :observes :Temperature .";"SRC-005";"Technical features and specifications";"Sensors: pH, pO2, Temperature, Foam, Level, Substrate";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_020";"LLM_3";"ALC_07";"FoamSensor";"observes";"FoamLevel";":FoamSensor :observes :FoamLevel .";"SRC-005";"Technical features and specifications";"Sensors: pH, pO2, Temperature, Foam, Level, Substrate";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_021";"LLM_3";"ALC_07";"OxygenSensor";"observes";"GasPhaseOxygenLevel";":OxygenSensor :observes :GasPhaseOxygenLevel .";"SRC-001";"Sección módulos O₂";"an oxygen sensor inside the cultivation chamber. The sensor continuously measures the oxygen level inside the chamber";"Explícita";"Alta";"No";"CANDIDATE";"Distingue oxígeno en fase gaseosa (cámara) de DO en fase líquida"
"LLM_3_ALC_07_022";"LLM_3";"ALC_07";"BioLectorXT";"hasActuator";"GasingModule";":BioLectorXT :hasActuator :GasingModule .";"SRC-001";"Sección módulos O₂ up/down";"For fermentation under microaerophilic conditions, the BioLector microbioreactor system is equipped with a special O2 down-regulation module";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_023";"LLM_3";"ALC_07";"BioLectorXT";"hasActuator";"MicrofluidicModule";":BioLectorXT :hasActuator :MicrofluidicModule .";"SRC-001";"Sección módulo microfluidico";"patented microfluidic technology supports simultaneous pH control and feeding. The optional microfluidic module eliminates manual liquid handling";"Explícita";"Alta";"Sí";"CANDIDATE";"Clasificación como actuador es ambigua; el módulo actúa también como sensor de retroalimentación de pH"
"LLM_3_ALC_07_024";"LLM_3";"ALC_07";"SartoriusBioreactor5L";"hasActuator";"MassFlowController";":SartoriusBioreactor5L :hasActuator :MassFlowController .";"SRC-003; SRC-005";"Descripción producto Biostat B; Technical features";"Gassing system comparable to our Biostat STR® with up to four mass flow controller";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_025";"LLM_3";"ALC_07";"SartoriusBioreactor5L";"hasActuator";"AgitatorMotor";":SartoriusBioreactor5L :hasActuator :AgitatorMotor .";"SRC-003; SRC-005";"DO cascade; Technical features";"The advanced DO controller supports parallel adjustment of all DO affecting parameter settings like stirrer speed";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_026";"LLM_3";"ALC_07";"SartoriusBioreactor10L";"hasActuator";"MassFlowController";":SartoriusBioreactor10L :hasActuator :MassFlowController .";"SRC-003; SRC-005";"Descripción producto Biostat B; Technical features";"Gassing system comparable to our Biostat STR® with up to four mass flow controller";"Explícita";"Alta";"No";"CANDIDATE";"Aplicabilidad para N₂ puede variar; en 10L puede usarse medidor de área variable en lugar de MFC"
"LLM_3_ALC_07_027";"LLM_3";"ALC_07";"SartoriusBioreactor10L";"hasActuator";"AgitatorMotor";":SartoriusBioreactor10L :hasActuator :AgitatorMotor .";"SRC-005";"Technical features and specifications";"Permitted stirring speed: 10L (20-800rpm)";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_028";"LLM_3";"ALC_07";"MassFlowController";"controls";"GasFlowRate";":MassFlowController :controls :GasFlowRate .";"SRC-003; SRC-005";"DO cascade Biostat B; Technical features";"The advanced DO controller supports parallel adjustment of all DO affecting parameter settings like stirrer speed and gas flow rates of air and pure oxygen";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_029";"LLM_3";"ALC_07";"AgitatorMotor";"controls";"AgitationSpeed";":AgitatorMotor :controls :AgitationSpeed .";"SRC-003; SRC-005";"DO cascade Biostat B; Technical features";"The advanced DO controller supports parallel adjustment of all DO affecting parameter settings like stirrer speed";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_030";"LLM_3";"ALC_07";"MicrofluidicModule";"controls";"pH";":MicrofluidicModule :controls :pH .";"SRC-001";"Sección módulo microfluidico";"patented microfluidic technology supports simultaneous pH control and feeding";"Explícita";"Alta";"Sí";"CANDIDATE";"Clasificación como actuador requiere validación experta"
"LLM_3_ALC_07_031";"LLM_3";"ALC_07";"MicrofluidicModule";"controls";"FeedAddition";":MicrofluidicModule :controls :FeedAddition .";"SRC-001";"Sección módulo microfluidico";"patented microfluidic technology supports simultaneous pH control and feeding";"Explícita";"Alta";"Sí";"CANDIDATE";"Clasificación como actuador requiere validación experta"
"LLM_3_ALC_07_032";"LLM_3";"ALC_07";"GasingModule";"controls";"OxygenLevel";":GasingModule :controls :OxygenLevel .";"SRC-001";"Sección módulos O₂ up/down";"automatically regulates the flow of nitrogen into the chamber. In this way, an oxygen level between 2 % and 21 % can be generated in the chamber";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_033";"LLM_3";"ALC_07";"SartoriusBioreactor5L";"hasFeedingMode";"BatchMode";":SartoriusBioreactor5L :hasFeedingMode :BatchMode .";"SRC-003";"Descripción producto Biostat B — modos de proceso";"This enables you to run your Biostat® B in batch, fed-batch, continuous or perfusion mode";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_034";"LLM_3";"ALC_07";"SartoriusBioreactor5L";"hasFeedingMode";"FedBatchMode";":SartoriusBioreactor5L :hasFeedingMode :FedBatchMode .";"SRC-003";"Descripción producto Biostat B — modos de proceso";"This enables you to run your Biostat® B in batch, fed-batch, continuous or perfusion mode";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_035";"LLM_3";"ALC_07";"SartoriusBioreactor5L";"hasFeedingMode";"ContinuousMode";":SartoriusBioreactor5L :hasFeedingMode :ContinuousMode .";"SRC-003";"Descripción producto Biostat B — modos de proceso";"This enables you to run your Biostat® B in batch, fed-batch, continuous or perfusion mode";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_036";"LLM_3";"ALC_07";"SartoriusBioreactor5L";"hasFeedingMode";"PerfusionMode";":SartoriusBioreactor5L :hasFeedingMode :PerfusionMode .";"SRC-003";"Descripción producto Biostat B — modos de proceso";"This enables you to run your Biostat® B in batch, fed-batch, continuous or perfusion mode";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_037";"LLM_3";"ALC_07";"BioLectorXT";"hasFeedingMode";"FedBatchMode";":BioLectorXT :hasFeedingMode :FedBatchMode .";"SRC-001";"Sección módulo microfluidico / software BioLection";"The new BioLection software allows for easy and user-friendly setup of process-oriented fed-batch profiles";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_038";"LLM_3";"ALC_07";"SterilizationPhase";"precedes";"InoculationPhase";":SterilizationPhase :precedes :InoculationPhase .";"SRC-009";"Pasos operativos 1–2";"Once the system is sterilized, the desired cells or microorganisms are introduced into the vessel";"Inferida";"Alta";"No";"CANDIDATE";"Inferida de descripción secuencial; no hay declaración explícita de precedencia"
"LLM_3_ALC_07_039";"LLM_3";"ALC_07";"InoculationPhase";"precedes";"LagPhase";":InoculationPhase :precedes :LagPhase .";"SRC-008; SRC-009";"pp. 4–5 Eppendorf WP; Pasos operativos IKA";"Cultures typically pass through four growth phases. In the lag phase, at the beginning of the culture, the organisms do not multiply";"Inferida";"Alta";"No";"CANDIDATE";"Inferida de la descripción secuencial de fases; no hay declaración explícita de precedencia"
"LLM_3_ALC_07_040";"LLM_3";"ALC_07";"LagPhase";"precedes";"ExponentialPhase";":LagPhase :precedes :ExponentialPhase .";"SRC-008";"pp. 4–5 Eppendorf White Paper No. 21";"Cultures typically pass through four growth phases. In the lag phase [...] organisms do not multiply or multiply only slowly";"Explícita";"Alta";"No";"CANDIDATE";"Secuencia de cuatro fases documentada explícitamente"
"LLM_3_ALC_07_041";"LLM_3";"ALC_07";"ExponentialPhase";"precedes";"StationaryPhase";":ExponentialPhase :precedes :StationaryPhase .";"SRC-008";"pp. 4–5 Eppendorf White Paper No. 21";"Cultures typically pass through four growth phases";"Explícita";"Alta";"No";"CANDIDATE";"Secuencia de cuatro fases documentada explícitamente"
"LLM_3_ALC_07_042";"LLM_3";"ALC_07";"StationaryPhase";"precedes";"HarvestPhase";":StationaryPhase :precedes :HarvestPhase .";"SRC-008; SRC-009";"pp. 4–5 Eppendorf WP; Paso 4 IKA";"Once the culture has reached the desired density or the product concentration is optimal, it is time to harvest";"Inferida";"Alta";"No";"CANDIDATE";"Inferida de la combinación de fases biológicas (SRC-008) y etapa operativa de cosecha (SRC-009)"
"LLM_3_ALC_07_043";"LLM_3";"ALC_07";"BatchPhase";"precedes";"FedBatchPhase";":BatchPhase :precedes :FedBatchPhase .";"SRC-010";"Abstract / Introducción — Reid et al. 2025";"there are multiple sequential stages in fermentation processes common to these applications, such as a 'batch phase' followed by a 'fed-batch phase'";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_044";"LLM_3";"ALC_07";"FedBatchPhase";"precedes";"InductionPhase";":FedBatchPhase :precedes :InductionPhase .";"SRC-010";"Abstract — Reid et al. 2025";"batch and fed-batch phases of fermentation are usually followed by an induction phase";"Explícita";"Alta";"Sí";"CANDIDATE";"Aplicabilidad a los tres biorreactores del proyecto requiere validación; documentado para procesos microbianos de proteína recombinante"
"LLM_3_ALC_07_045";"LLM_3";"ALC_07";"ExponentialPhase";"isCharacterizedBy";"Biomass";":ExponentialPhase :isCharacterizedBy :Biomass .";"SRC-008";"pp. 4–5 Eppendorf White Paper No. 21";"In the lag phase [...] organisms do not multiply or multiply only slowly";"Inferida";"Alta";"No";"CANDIDATE";"Inferida: la fase exponencial se define por crecimiento rápido de biomasa; no hay declaración explícita en el fragmento disponible del corpus"
"LLM_3_ALC_07_046";"LLM_3";"ALC_07";"CultivationPhase";"isCharacterizedBy";"pH";":CultivationPhase :isCharacterizedBy :pH .";"SRC-009";"Paso 3 — IKA Bioreactors in Bioprocessing";"Parameters such as temperature, pH, dissolved oxygen, and nutrient levels are constantly monitored and adjusted";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_047";"LLM_3";"ALC_07";"CultivationPhase";"isCharacterizedBy";"DissolvedOxygen";":CultivationPhase :isCharacterizedBy :DissolvedOxygen .";"SRC-009; SRC-010";"Paso 3 IKA; Introducción Reid et al. 2025";"Parameters such as temperature, pH, dissolved oxygen, and nutrient levels are constantly monitored and adjusted";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_048";"LLM_3";"ALC_07";"CultivationPhase";"isCharacterizedBy";"Temperature";":CultivationPhase :isCharacterizedBy :Temperature .";"SRC-009";"Paso 3 — IKA Bioreactors in Bioprocessing";"Parameters such as temperature, pH, dissolved oxygen, and nutrient levels are constantly monitored and adjusted";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_049";"LLM_3";"ALC_07";"FedBatchPhase";"isCharacterizedBy";"DissolvedOxygen";":FedBatchPhase :isCharacterizedBy :DissolvedOxygen .";"SRC-003; SRC-010";"DO cascade Biostat B; Introducción Reid et al. 2025";"The fed-batch phase is typically automated using predetermined feed profiles, dynamic feedback control based on dissolved oxygen (DO) or pH";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_050";"LLM_3";"ALC_07";"FedBatchPhase";"isCharacterizedBy";"pH";":FedBatchPhase :isCharacterizedBy :pH .";"SRC-010";"Introducción — Reid et al. 2025";"dynamic feedback control based on dissolved oxygen (DO) or pH";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_051";"LLM_3";"ALC_07";"InoculationPhase";"triggersEvent";"InoculationEvent";":InoculationPhase :triggersEvent :InoculationEvent .";"SRC-009";"Paso 2 — IKA Bioreactors in Bioprocessing";"inoculation, marks the start of the bioprocess. The inoculum (starter culture) is carefully prepared in advance";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_052";"LLM_3";"ALC_07";"HarvestPhase";"triggersEvent";"HarvestEvent";":HarvestPhase :triggersEvent :HarvestEvent .";"SRC-009";"Paso 4 — IKA Bioreactors in Bioprocessing";"Once the culture has reached the desired density or the product concentration is optimal, it is time to harvest";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_053";"LLM_3";"ALC_07";"FedBatchPhase";"triggersEvent";"FeedAdditionEvent";":FedBatchPhase :triggersEvent :FeedAdditionEvent .";"SRC-003; SRC-010";"Descripción producto Biostat B; Reid et al. 2025";"Configure your Biostat® B with gravimetric feed control, gravimetric level control or substrate addition profiles";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_054";"LLM_3";"ALC_07";"BioLectorXT";"hasEvent";"LeakageAlarmEvent";":BioLectorXT :hasEvent :LeakageAlarmEvent .";"SRC-002";"p.8 System Configuration — BioLector XT Manual";"A flow rate above 0.5 L/min at rest with the microtiter plate clamped could indicate leakage. This may impact your experiment results";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_055";"LLM_3";"ALC_07";"BioLectorXT";"hasEvent";"OptodeDegradationEvent";":BioLectorXT :hasEvent :OptodeDegradationEvent .";"SRC-002";"p.8 System Configuration — BioLector XT Manual";"Storing microtiter plates and optodes in sunlight and at the incorrect temperature can cause the optodes to bleach resulting in incorrect readings for pH and DO measurements";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_07_056";"LLM_3";"ALC_07";"SartoriusBioreactor5L";"hasEvent";"AlarmEvent";":SartoriusBioreactor5L :hasEvent :AlarmEvent .";"SRC-003";"Descripción producto Biostat B — panel trasero";"potential-free alarm contact are located on the rear panel of the control tower";"Explícita";"Alta";"Sí";"CANDIDATE";"Tipo de eventos activados por el contacto de alarma no especificado en el corpus"
"LLM_3_ALC_07_057";"LLM_3";"ALC_07";"Sensor";"rdf:type";"sosa:Sensor";":Sensor rdf:type sosa:Sensor .";"SRC-006; SRC-007";"W3C SSN/SOSA Introducción; Sección 2.4 SOSA paper";"the classes Actuator and Actuation have been added to SOSA and SSN";"Explícita";"Alta";"No";"CANDIDATE";"Alineación con estándar W3C SSN/SOSA"
"LLM_3_ALC_07_058";"LLM_3";"ALC_07";"Actuator";"rdf:type";"sosa:Actuator";":Actuator rdf:type sosa:Actuator .";"SRC-006; SRC-007";"W3C SSN/SOSA Introducción; Sección 2.4 SOSA paper";"An Actuation is performed by an Actuator and yields a Result";"Explícita";"Alta";"No";"CANDIDATE";"Alineación con estándar W3C SSN/SOSA"
"LLM_3_ALC_07_059";"LLM_3";"ALC_07";"Observation";"rdf:type";"sosa:Observation";":Observation rdf:type sosa:Observation .";"SRC-006";"W3C SSN/SOSA — Introducción general";"the new Semantic Sensor Network (SSN) and Sensor, Observation, Sample, and Actuator (SOSA) ontologies";"Explícita";"Alta";"No";"CANDIDATE";"Alineación con estándar W3C SSN/SOSA"
"LLM_3_ALC_07_060";"LLM_3";"ALC_07";"Actuation";"rdf:type";"sosa:Actuation";":Actuation rdf:type sosa:Actuation .";"SRC-007";"Sección 2.4 — SOSA paper (Haller et al. 2018)";"An Actuation is performed by an Actuator and yields a Result";"Explícita";"Alta";"No";"CANDIDATE";"Alineación con estándar W3C SSN/SOSA"
"LLM_3_ALC_07_061";"LLM_3";"ALC_07";"Bioreactor";"rdf:type";"sosa:Platform";":Bioreactor rdf:type sosa:Platform .";"SRC-006";"W3C SSN/SOSA — Introducción general";"actuations using actuators are described using essentially the same terminology and relationships, which is described with common superclasses Execution and System";"Inferida";"Media";"Sí";"CANDIDATE";"Inferida: Platform en SSN/SOSA es el host de sensores; aplicabilidad de Bioreactor como sosa:Platform requiere validación experta y revisión directa de la especificación SSN/SOSA"
