"triad_id";"llm_id";"question_id";"subject";"predicate";"object";"rdf_candidate";"source_id";"source_location";"evidence_text";"evidence_type";"confidence";"expert_validation_required";"candidate_status";"notes"
"LLM_3_ALC_03_014";"LLM_3";"ALC_03";"BioLectorXT";"usesCultureVessel";"FlowerPlate";"  :BioLectorXT :usesCultureVessel :FlowerPlate .";"SRC-002; SRC-010; SRC-008";"SRC-002: Cuerpo del comunicado; SRC-010: Materiales y métodos; SRC-008: Métodos";"Equipped with patented FlowerPlate microtiter plate technology";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_03_015";"LLM_3";"ALC_03";"FlowerPlate";"rdfs:subClassOf";"MicrotiterPlate";"  :FlowerPlate rdfs:subClassOf :MicrotiterPlate .";"SRC-006; SRC-010";"SRC-006: Descripción del sistema; SRC-010: Materiales y métodos";"The development of new flower-shaped well geometries, realized in the Flowerplate";"Inferida";"Media";"No";"CANDIDATE";"Inferida de que FlowerPlate es una variante especializada de MicrotiterPlate; no declarada explícitamente como subclase en el corpus"
"LLM_3_ALC_03_016";"LLM_3";"ALC_03";"FlowerPlate";"hasOTR";"\"0.2\"";"  :FlowerPlate :hasOTR \"0.2\"";"SRC-006";"SRC-006: Descripción del sistema";"provide unlimited oxygen transfer conditions (OTR up to 0.2 mol/L/h) for most microbial fermentation applications";"Explícita";"Alta";"No";"CANDIDATE";"Unidad: mol/L/h"
"LLM_3_ALC_03_017";"LLM_3";"ALC_03";"BioLectorXT";"hasWorkingVolume";"\"0.0008\"";"  :BioLectorXT :hasWorkingVolume \"0.0008\"";"SRC-010";"SRC-010: Materiales y métodos";"Pre-culture was setup in 48-well Flowerplates B (m2p-labs GmbH) with 800 µL of LB broth";"Explícita";"Alta";"No";"CANDIDATE";"Valor en litros (0.0008 L = 800 µL); específico para FlowerPlate B en precultivo; puede diferir según tipo de placa y protocolo"
"LLM_3_ALC_03_018";"LLM_3";"ALC_03";"BioLectorXT";"hasWorkingVolume";"\"0.001\"";"  :BioLectorXT :hasWorkingVolume \"0.001\"";"SRC-008";"SRC-008: Métodos";"filling volume V = 1 mL leading to an OTRMax = 80 mmol·L-1·h-1";"Explícita";"Alta";"No";"CANDIDATE";"Valor en litros (0.001 L = 1 mL); condición de cultivo principal documentada en SRC-008; puede diferir según tipo de placa"
"LLM_3_ALC_03_019";"LLM_3";"ALC_03";"BioLectorXT";"hasAgitationSpeed";"\"1400\"";"  :BioLectorXT :hasAgitationSpeed \"1400\"";"SRC-010";"SRC-010: Materiales y métodos";"All cultivations were performed at a shaking speed of 1400 rpm";"Explícita";"Alta";"No";"CANDIDATE";"Condición operativa documentada en experimento específico; no necesariamente el límite máximo del sistema"
"LLM_3_ALC_03_020";"LLM_3";"ALC_03";"BioLectorXT";"hasAgitationSpeed";"\"1200\"";"  :BioLectorXT :hasAgitationSpeed \"1200\"";"SRC-008";"SRC-008: Métodos";"shaking frequency n = 1200 min-1 and filling volume V = 1 mL";"Explícita";"Alta";"No";"CANDIDATE";"Condición específica del experimento documentado en SRC-008"
"LLM_3_ALC_03_021";"LLM_3";"ALC_03";"BioLectorXT";"hasOTRMax";"\"80\"";"  :BioLectorXT :hasOTRMax \"80\"";"SRC-008";"SRC-008: Métodos";"filling volume V = 1 mL leading to an OTRMax = 80 mmol·L-1·h-1";"Explícita";"Alta";"No";"CANDIDATE";"Unidad: mmol/L/h; condición específica documentada (1 mL; 1200 rpm)"
"LLM_3_ALC_03_022";"LLM_3";"ALC_03";"BioLectorXT";"usesMeasurementMethod";"BackscatterAt620nm";"  :BioLectorXT :usesMeasurementMethod :BackscatterAt620nm .";"SRC-010";"SRC-010: Materiales y métodos";"The biomass was monitored online at 15 min intervals by scattered light measurement at 620 nm";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_03_023";"LLM_3";"ALC_03";"BioLectorXT";"hasMeasurementInterval";"\"15\"";"  :BioLectorXT :hasMeasurementInterval \"15\" .";"SRC-010";"SRC-010: Materiales y métodos";"The biomass was monitored online at 15 min intervals by scattered light measurement at 620 nm";"Explícita";"Alta";"No";"CANDIDATE";"Unidad: minutos"
"LLM_3_ALC_03_024";"LLM_3";"ALC_03";"SartoriusBiostatB5L";"hasMaxWorkingVolume";"\"5\"";"  :SartoriusBiostatB5L :hasMaxWorkingVolume \"5\"";"SRC-004";"SRC-004: Especificaciones técnicas";"Working volume: 5L (0.6–5L)";"Explícita";"Alta";"No";"CANDIDATE";"Unidad: litros"
"LLM_3_ALC_03_025";"LLM_3";"ALC_03";"SartoriusBiostatB5L";"hasMinWorkingVolume";"\"0.6\"";"  :SartoriusBiostatB5L :hasMinWorkingVolume \"0.6\"";"SRC-004";"SRC-004: Especificaciones técnicas";"Working volume: 5L (0.6–5L)";"Explícita";"Alta";"No";"CANDIDATE";"Unidad: litros"
"LLM_3_ALC_03_026";"LLM_3";"ALC_03";"SartoriusBiostatB10L";"hasMaxWorkingVolume";"\"10\"";"  :SartoriusBiostatB10L :hasMaxWorkingVolume \"10\"";"SRC-004";"SRC-004: Especificaciones técnicas";"Working volume: 10L (1.5–10L)";"Explícita";"Alta";"No";"CANDIDATE";"Unidad: litros"
"LLM_3_ALC_03_027";"LLM_3";"ALC_03";"SartoriusBiostatB10L";"hasMinWorkingVolume";"\"1.5\"";"  :SartoriusBiostatB10L :hasMinWorkingVolume \"1.5\"";"SRC-004";"SRC-004: Especificaciones técnicas";"Working volume: 10L (1.5–10L)";"Explícita";"Alta";"No";"CANDIDATE";"Unidad: litros"
"LLM_3_ALC_03_028";"LLM_3";"ALC_03";"SartoriusBiostatB5L";"hasMaxAgitationSpeed";"\"1500\"";"  :SartoriusBiostatB5L :hasMaxAgitationSpeed \"1500\"";"SRC-004";"SRC-004: Especificaciones técnicas";"Permitted stirring speed: 5L (20–1500rpm)";"Explícita";"Alta";"No";"CANDIDATE";"Unidad: rpm"
"LLM_3_ALC_03_029";"LLM_3";"ALC_03";"SartoriusBiostatB10L";"hasMaxAgitationSpeed";"\"800\"";"  :SartoriusBiostatB10L :hasMaxAgitationSpeed \"800\"";"SRC-004";"SRC-004: Especificaciones técnicas";"Permitted stirring speed: 10L (20–800rpm)";"Explícita";"Alta";"No";"CANDIDATE";"Unidad: rpm"
"LLM_3_ALC_03_030";"LLM_3";"ALC_03";"SartoriusBiostatB5L";"hasMinAgitationSpeed";"\"20\"";"  :SartoriusBiostatB5L :hasMinAgitationSpeed \"20\"";"SRC-004";"SRC-004: Especificaciones técnicas";"Permitted stirring speed: 5L (20–1500rpm)";"Explícita";"Alta";"No";"CANDIDATE";"Unidad: rpm"
"LLM_3_ALC_03_031";"LLM_3";"ALC_03";"SartoriusBiostatB10L";"hasMinAgitationSpeed";"\"20\"";"  :SartoriusBiostatB10L :hasMinAgitationSpeed \"20\"";"SRC-004";"SRC-004: Especificaciones técnicas";"Permitted stirring speed: 10L (20–800rpm)";"Explícita";"Alta";"No";"CANDIDATE";"Unidad: rpm"
"LLM_3_ALC_03_032";"LLM_3";"ALC_03";"SartoriusBiostatB10L";"usesAgitationPrinciple";"MechanicalImpellerAgitation";"  :SartoriusBiostatB10L :usesAgitationPrinciple :MechanicalImpellerAgitation .";"SRC-009";"SRC-009: Principios de escalado";"Sartorius bioreactors have a classic stirred tank design with a top stirred center shaft";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_03_033";"LLM_3";"ALC_03";"SartoriusBiostatB5L";"usesAgitationPrinciple";"MechanicalImpellerAgitation";"  :SartoriusBiostatB5L :usesAgitationPrinciple :MechanicalImpellerAgitation .";"SRC-009";"SRC-009: Principios de escalado";"Sartorius bioreactors have a classic stirred tank design with a top stirred center shaft";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_03_034";"LLM_3";"ALC_03";"SartoriusBiostatB5L";"hasGeometricSimilarity";"\"true\"";"  :SartoriusBiostatB5L :hasGeometricSimilarity \"true\"";"SRC-009";"SRC-009: Principios de escalado";"Bioreactor geometric similarity is the foundation to simplifying bioreactor scaling. Sartorius bioreactors have a classic stirred tank design with a top stirred center shaft, a constant vessel height to vessel diameter ratio, and constant impeller diameter to vessel diameter ratios";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_03_035";"LLM_3";"ALC_03";"SartoriusBiostatB10L";"hasGeometricSimilarity";"\"true\"";"  :SartoriusBiostatB10L :hasGeometricSimilarity \"true\"";"SRC-009";"SRC-009: Principios de escalado";"Bioreactor geometric similarity is the foundation to simplifying bioreactor scaling. Sartorius bioreactors have a classic stirred tank design with a top stirred center shaft, a constant vessel height to vessel diameter ratio, and constant impeller diameter to vessel diameter ratios";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_03_036";"LLM_3";"ALC_03";"SartoriusBiostatB5L";"supportsProcessMode";"BatchMode";"  :SartoriusBiostatB5L :supportsProcessMode :BatchMode .";"SRC-003";"SRC-003: Modos de proceso";"This enables you to run your Biostat® B in batch, fed-batch, continuous or perfusion mode";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_03_037";"LLM_3";"ALC_03";"SartoriusBiostatB5L";"supportsProcessMode";"FedBatchMode";"  :SartoriusBiostatB5L :supportsProcessMode :FedBatchMode .";"SRC-003";"SRC-003: Modos de proceso";"This enables you to run your Biostat® B in batch, fed-batch, continuous or perfusion mode";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_03_038";"LLM_3";"ALC_03";"SartoriusBiostatB5L";"supportsProcessMode";"ContinuousMode";"  :SartoriusBiostatB5L :supportsProcessMode :ContinuousMode .";"SRC-003";"SRC-003: Modos de proceso";"This enables you to run your Biostat® B in batch, fed-batch, continuous or perfusion mode";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_03_039";"LLM_3";"ALC_03";"SartoriusBiostatB5L";"supportsProcessMode";"PerfusionMode";"  :SartoriusBiostatB5L :supportsProcessMode :PerfusionMode .";"SRC-003";"SRC-003: Modos de proceso";"This enables you to run your Biostat® B in batch, fed-batch, continuous or perfusion mode";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_03_040";"LLM_3";"ALC_03";"SartoriusBiostatB10L";"hasSensorType";"ElectrochemicalSensor";"  :SartoriusBiostatB10L :hasSensorType :ElectrochemicalSensor .";"SRC-004";"SRC-004: Especificaciones técnicas";"Sensors: pH, pO2, Temperature, Foam, Level, Substrate addition, Gas mixing, Agitation, Gravimetric Feed & Harvest Control, Constant Total Gas Flow Control, Vessel pressure, Redox & Turbidity*";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_03_041";"LLM_3";"ALC_03";"SartoriusBiostatB10L";"hasSensorType";"FoamSensor";"  :SartoriusBiostatB10L :hasSensorType :FoamSensor .";"SRC-004";"SRC-004: Especificaciones técnicas";"Sensors: pH, pO2, Temperature, Foam, Level, Substrate addition, Gas mixing, Agitation, Gravimetric Feed & Harvest Control, Constant Total Gas Flow Control, Vessel pressure, Redox & Turbidity*";"Explícita";"Alta";"Sí";"CANDIDATE";"Asterisco en Redox & Turbidity* indica posible carácter opcional; validar con documentación específica del equipo"
"LLM_3_ALC_03_042";"LLM_3";"ALC_03";"SartoriusBiostatB10L";"hasSensorType";"LevelSensor";"  :SartoriusBiostatB10L :hasSensorType :LevelSensor .";"SRC-004";"SRC-004: Especificaciones técnicas";"Sensors: pH, pO2, Temperature, Foam, Level, Substrate addition, Gas mixing, Agitation, Gravimetric Feed & Harvest Control, Constant Total Gas Flow Control, Vessel pressure, Redox & Turbidity*";"Explícita";"Alta";"Sí";"CANDIDATE";"Asterisco en Redox & Turbidity* indica posible carácter opcional; validar con documentación específica del equipo"
"LLM_3_ALC_03_043";"LLM_3";"ALC_03";"SartoriusBiostatB10L";"hasSensorType";"RedoxSensor";"  :SartoriusBiostatB10L :hasSensorType :RedoxSensor .";"SRC-004";"SRC-004: Especificaciones técnicas";"Sensors: pH, pO2, Temperature, Foam, Level, Substrate addition, Gas mixing, Agitation, Gravimetric Feed & Harvest Control, Constant Total Gas Flow Control, Vessel pressure, Redox & Turbidity*";"Explícita";"Alta";"Sí";"CANDIDATE";"Asterisco en Redox & Turbidity* indica posible carácter opcional; validar con documentación específica del equipo"
"LLM_3_ALC_03_044";"LLM_3";"ALC_03";"SartoriusBiostatB10L";"hasSensorType";"TurbiditySensor";"  :SartoriusBiostatB10L :hasSensorType :TurbiditySensor .";"SRC-004";"SRC-004: Especificaciones técnicas";"Sensors: pH, pO2, Temperature, Foam, Level, Substrate addition, Gas mixing, Agitation, Gravimetric Feed & Harvest Control, Constant Total Gas Flow Control, Vessel pressure, Redox & Turbidity*";"Explícita";"Alta";"Sí";"CANDIDATE";"Asterisco en Redox & Turbidity* indica posible carácter opcional; validar con documentación específica del equipo"
"LLM_3_ALC_03_045";"LLM_3";"ALC_03";"SartoriusBiostatB5L";"hasMaxTotalGasFlowRate";"\"20\"";"  :SartoriusBiostatB5L :hasMaxTotalGasFlowRate \"20\"";"SRC-004";"SRC-004: Especificaciones técnicas";"Gas flow: air, O2, CO2*, N2 (max. total flow rate 20 lpm)";"Explícita";"Alta";"No";"CANDIDATE";"Unidad: lpm (litros por minuto)"
"LLM_3_ALC_03_046";"LLM_3";"ALC_03";"SartoriusBiostatB10L";"hasMaxTotalGasFlowRate";"\"20\"";"  :SartoriusBiostatB10L :hasMaxTotalGasFlowRate \"20\"";"SRC-004";"SRC-004: Especificaciones técnicas";"Gas flow: air, O2, CO2*, N2 (max. total flow rate 20 lpm)";"Explícita";"Alta";"No";"CANDIDATE";"Unidad: lpm (litros por minuto)"
"LLM_3_ALC_03_047";"LLM_3";"ALC_03";"SartoriusBiostatB5L";"functionsAs";"ScaleDownModel";"  :SartoriusBiostatB5L :functionsAs :ScaleDownModel .";"SRC-004; SRC-005";"SRC-004: Descripción del instrumento; SRC-005: Descripción general";"making it the ideal scale-down model for your large-scale process";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_03_048";"LLM_3";"ALC_03";"SartoriusBiostatB10L";"functionsAs";"ScaleDownModel";"  :SartoriusBiostatB10L :functionsAs :ScaleDownModel .";"SRC-004; SRC-005";"SRC-004: Descripción del instrumento; SRC-005: Descripción general";"making it the ideal scale-down model for your large-scale process";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_03_049";"LLM_3";"ALC_03";"BioLectorXT";"isScalableFrom";"StirredTankBioreactor";"  :BioLectorXT :isScalableFrom :StirredTankBioreactor .";"SRC-006; SRC-007; SRC-011";"SRC-006: Validación de escalado; SRC-007: Abstract y discusión; SRC-011: Conclusiones";"this microfluidic BioLector allows user-friendly, cost-effective microscale fermentations that provide high information output and mimic large-scale bioprocesses. This is the mandatory basis for reliable process development and subsequent scale-up";"Inferida";"Media";"Sí";"CANDIDATE";"Relación de escalado inferida del principio general documentado en corpus; criterios específicos entre BioLector XT y Sartorius 5/10 L del proyecto no están documentados"
"LLM_3_ALC_03_050";"LLM_3";"ALC_03";"BioLectorXT";"succeedsModel";"BioLectorPro";"  :BioLectorXT :succeedsModel :BioLectorPro .";"SRC-002";"SRC-002: Cuerpo del comunicado";"The BioLector XT Microbioreactor succeeds the BioLector Pro Microbioreactor";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_03_051";"LLM_3";"ALC_03";"BioLectorXT";"manufacturedBy";"BeckmanCoulterLifeSciences";"  :BioLectorXT :manufacturedBy :BeckmanCoulterLifeSciences .";"SRC-001; SRC-002";"SRC-001: Descripción de producto; SRC-002: Cuerpo del comunicado";"instruments from Baesweiler, Germany-based m2p-labs, part of the Beckman Coulter Life Sciences Biotechnology Business Unit since November 2020";"Explícita";"Alta";"No";"CANDIDATE";"m2p-labs es la entidad desarrolladora; Beckman Coulter Life Sciences es la entidad comercializadora desde noviembre de 2020"
"LLM_3_ALC_03_052";"LLM_3";"ALC_03";"SartoriusBiostatB5L";"manufacturedBy";"Sartorius";"  :SartoriusBiostatB5L :manufacturedBy :Sartorius .";"SRC-003; SRC-004";"SRC-003: Características principales; SRC-004: Especificaciones técnicas";"Manufacturer: Sartorius Stedim Model Name: Biostat B";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_03_053";"LLM_3";"ALC_03";"SartoriusBiostatB10L";"manufacturedBy";"Sartorius";"  :SartoriusBiostatB10L :manufacturedBy :Sartorius .";"SRC-003; SRC-004";"SRC-003: Características principales; SRC-004: Especificaciones técnicas";"Manufacturer: Sartorius Stedim Model Name: Biostat B";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_3_ALC_03_054";"LLM_3";"ALC_03";"BioLectorXT";"hasScaleUpCriterion";"DissolvedOxygenAbove20Percent";"  :BioLectorXT :hasScaleUpCriterion :DissolvedOxygenAbove20Percent .";"SRC-008";"SRC-008: Métodos";"The scale-up criterion was a DO > 20%... In flowerplates this criterion was fulfilled at shaking frequency n = 1200 min-1 and filling volume V = 1 mL";"Explícita";"Alta";"Sí";"CANDIDATE";"Criterio específico del experimento documentado en SRC-008; no confirmado como criterio estándar del laboratorio del proyecto"
"LLM_3_ALC_03_055";"LLM_3";"ALC_03";"SartoriusBiostatB5L";"isScalableFrom";"SartoriusBiostatB10L";"  :SartoriusBiostatB5L :isScalableFrom :SartoriusBiostatB10L .";"SRC-009";"SRC-009: Principios de escalado";"Bioreactor geometric similarity is the foundation to simplifying bioreactor scaling. This ensures that you can achieve constant mixing and oxygen transfer rates while reducing the risk of cell damage during scaling";"Inferida";"Media";"Sí";"CANDIDATE";"Inferida de la similitud geométrica documentada entre biorreactores Sartorius; criterios de escalado específicos entre 5 L y 10 L no están explícitamente documentados en el corpus"
